"time","avgResponseTime","level","memory","response","cpu","gpu","responsetime"
1625747964,571.135963420302,1,410.868335694147,571.135963420302,410.868335694147,410.868335694147,410.868335694147
1625747969,841.688571599249,1,382.0225132312,841.688571599249,382.0225132312,382.0225132312,382.0225132312
1625747974,323.366517874194,1,329.118315180399,323.366517874194,329.118315180399,329.118315180399,329.118315180399
1625747979,283.348563921642,1,497.838060061059,283.348563921642,497.838060061059,497.838060061059,497.838060061059
1625747984,241.237225723012,1,19.8111030237138,241.237225723012,19.8111030237138,19.8111030237138,19.8111030237138
1625747989,920.05103788669,1,570.179659062814,920.05103788669,570.179659062814,570.179659062814,570.179659062814
1625747994,92.2649168023717,1,288.865950351469,92.2649168023717,288.865950351469,288.865950351469,288.865950351469
1625747999,789.092651597231,1,67.0725753494669,789.092651597231,67.0725753494669,67.0725753494669,67.0725753494669
1625748004,606.081650372803,1,43.3143985134553,606.081650372803,43.3143985134553,43.3143985134553,43.3143985134553
1625748009,326.758687499167,1,843.678563778565,326.758687499167,843.678563778565,843.678563778565,843.678563778565
1625748014,732.205990133643,1,983.111002719253,732.205990133643,983.111002719253,983.111002719253,983.111002719253
1625748019,521.599024738207,1,362.480413358067,521.599024738207,362.480413358067,362.480413358067,362.480413358067
1625748024,423.647710220633,1,609.648298365426,423.647710220633,609.648298365426,609.648298365426,609.648298365426
1625748030,8.69140261732837,1,149.620853858308,8.69140261732837,149.620853858308,149.620853858308,149.620853858308
1625748035,494.633436655395,1,554.477566395682,494.633436655395,554.477566395682,554.477566395682,554.477566395682
1625748040,788.884081300768,1,318.032129843183,788.884081300768,318.032129843183,318.032129843183,318.032129843183
1625748045,892.796285676516,1,373.875832488712,892.796285676516,373.875832488712,373.875832488712,373.875832488712
1625748049,89.0154786334631,1,789.586182051178,89.0154786334631,789.586182051178,789.586182051178,789.586182051178
1625748054,18.2916573909608,1,202.324723857003,18.2916573909608,202.324723857003,202.324723857003,202.324723857003
1625748059,373.770865690688,1,236.332191245958,373.770865690688,236.332191245958,236.332191245958,236.332191245958
1625748064,999.831465832733,1,242.123108765853,999.831465832733,242.123108765853,242.123108765853,242.123108765853
1625748069,139.072853423651,1,536.724600789175,139.072853423651,536.724600789175,536.724600789175,536.724600789175
1625748074,101.549175624539,1,671.812322439952,101.549175624539,671.812322439952,671.812322439952,671.812322439952
1625748079,463.249506942146,1,86.4655981496189,463.249506942146,86.4655981496189,86.4655981496189,86.4655981496189
1625748084,451.518472104684,1,570.547216650734,451.518472104684,570.547216650734,570.547216650734,570.547216650734
1625748089,358.848327939568,1,823.19692264976,358.848327939568,823.19692264976,823.19692264976,823.19692264976
1625748094,834.876192202005,1,219.816301270734,834.876192202005,219.816301270734,219.816301270734,219.816301270734
1625748099,388.652453398389,1,605.911358059196,388.652453398389,605.911358059196,605.911358059196,605.911358059196
1625748105,429.696935188689,1,201.948134242648,429.696935188689,201.948134242648,201.948134242648,201.948134242648
1625748110,308.623194814611,1,247.871304272639,308.623194814611,247.871304272639,247.871304272639,247.871304272639
1625748115,645.508804082076,1,63.7056602587064,645.508804082076,63.7056602587064,63.7056602587064,63.7056602587064
1625748120,343.179042448258,1,228.403460175999,343.179042448258,228.403460175999,228.403460175999,228.403460175999
1625748125,981.72874676029,1,653.16473113089,981.72874676029,653.16473113089,653.16473113089,653.16473113089
1625748129,140.088332603073,1,924.692162022301,140.088332603073,924.692162022301,924.692162022301,924.692162022301
1625748134,401.05875794066,1,222.313012783097,401.05875794066,222.313012783097,222.313012783097,222.313012783097
1625748139,189.592866979863,1,208.253793379723,189.592866979863,208.253793379723,208.253793379723,208.253793379723
1625748144,721.371646512974,1,872.841837954119,721.371646512974,872.841837954119,872.841837954119,872.841837954119
1625748149,112.103076990207,1,868.895880602336,112.103076990207,868.895880602336,868.895880602336,868.895880602336
1625748154,94.8045826366608,1,218.001654102088,94.8045826366608,218.001654102088,218.001654102088,218.001654102088
1625748159,448.454374076941,1,566.533326563439,448.454374076941,566.533326563439,566.533326563439,566.533326563439
1625748164,656.271311365725,1,251.849118391579,656.271311365725,251.849118391579,251.849118391579,251.849118391579
1625748170,544.451310179456,1,701.254821630815,544.451310179456,701.254821630815,701.254821630815,701.254821630815
1625748175,792.626054413934,1,324.552002947205,792.626054413934,324.552002947205,324.552002947205,324.552002947205
1625748180,566.040469029216,1,645.641265057851,566.040469029216,645.641265057851,645.641265057851,645.641265057851
1625748185,381.115986948483,1,987.57919497169,381.115986948483,987.57919497169,987.57919497169,987.57919497169
1625748190,262.358909245275,1,439.789500482375,262.358909245275,439.789500482375,439.789500482375,439.789500482375
1625748195,460.020850870311,1,917.660266720409,460.020850870311,917.660266720409,917.660266720409,917.660266720409
1625748200,601.141615478601,1,126.174453747739,601.141615478601,126.174453747739,126.174453747739,126.174453747739
1625748205,579.599312359744,1,478.546663020199,579.599312359744,478.546663020199,478.546663020199,478.546663020199
1625748210,15.2022236458104,1,43.8964499342602,15.2022236458104,43.8964499342602,43.8964499342602,43.8964499342602
1625748215,7.36855816274906,1,13.1634034773014,7.36855816274906,13.1634034773014,13.1634034773014,13.1634034773014
1625748219,541.216450990037,1,333.642387532168,541.216450990037,333.642387532168,333.642387532168,333.642387532168
1625748224,763.688982383521,1,157.155822129201,763.688982383521,157.155822129201,157.155822129201,157.155822129201
1625748229,314.750082988344,1,677.597047884247,314.750082988344,677.597047884247,677.597047884247,677.597047884247
1625748234,392.583953718908,1,262.673777213353,392.583953718908,262.673777213353,262.673777213353,262.673777213353
1625748239,560.922369170231,1,542.455516609866,560.922369170231,542.455516609866,542.455516609866,542.455516609866
1625748245,445.299836342413,1,56.1995556288447,445.299836342413,56.1995556288447,56.1995556288447,56.1995556288447
1625748250,631.446736903485,1,366.620498341593,631.446736903485,366.620498341593,366.620498341593,366.620498341593
1625748255,902.528038238748,1,517.127828644161,902.528038238748,517.127828644161,517.127828644161,517.127828644161
1625748260,669.830134537491,1,770.747870920364,669.830134537491,770.747870920364,770.747870920364,770.747870920364
1625748265,483.321826502684,1,448.597507696832,483.321826502684,448.597507696832,448.597507696832,448.597507696832
1625748270,911.656746750332,1,838.291802795472,911.656746750332,838.291802795472,838.291802795472,838.291802795472
1625748275,798.021531686995,1,565.823406313408,798.021531686995,565.823406313408,565.823406313408,565.823406313408
1625748280,361.169532025881,1,251.97748249248,361.169532025881,251.97748249248,251.97748249248,251.97748249248
1625748285,178.055117959559,1,100.077084633006,178.055117959559,100.077084633006,100.077084633006,100.077084633006
1625748290,934.456822971927,1,853.703568787429,934.456822971927,853.703568787429,853.703568787429,853.703568787429
1625748295,352.032729995973,1,811.840033066551,352.032729995973,811.840033066551,811.840033066551,811.840033066551
1625748300,69.7418010254924,1,367.881131659587,69.7418010254924,367.881131659587,367.881131659587,367.881131659587
1625748305,795.455531355918,1,30.9456924459442,795.455531355918,30.9456924459442,30.9456924459442,30.9456924459442
1625748310,113.474438887827,1,268.408263107734,113.474438887827,268.408263107734,268.408263107734,268.408263107734
1625748315,936.587522045464,1,454.307794287033,936.587522045464,454.307794287033,454.307794287033,454.307794287033
1625748320,474.674058287364,1,332.242465508678,474.674058287364,332.242465508678,332.242465508678,332.242465508678
1625748325,595.195820293599,1,195.798492460276,595.195820293599,195.798492460276,195.798492460276,195.798492460276
1625748330,967.435905426647,1,390.87519241281,967.435905426647,390.87519241281,390.87519241281,390.87519241281
1625748335,221.176314742961,1,213.809733293835,221.176314742961,213.809733293835,213.809733293835,213.809733293835
1625748340,941.479763554289,1,326.065756432744,941.479763554289,326.065756432744,326.065756432744,326.065756432744
1625748345,109.399105267686,1,158.950649489299,109.399105267686,158.950649489299,158.950649489299,158.950649489299
1625748350,632.501753300519,1,947.214531257012,632.501753300519,947.214531257012,947.214531257012,947.214531257012
1625748355,733.909206984838,1,759.273947281113,733.909206984838,759.273947281113,759.273947281113,759.273947281113
1625748360,687.928569498753,1,102.129995137343,687.928569498753,102.129995137343,102.129995137343,102.129995137343
1625748365,373.003026413317,1,668.579096424549,373.003026413317,668.579096424549,668.579096424549,668.579096424549
1625748370,470.130596882626,1,106.178207576186,470.130596882626,106.178207576186,106.178207576186,106.178207576186
1625748375,6.39702073888426,1,773.030866520999,6.39702073888426,773.030866520999,773.030866520999,773.030866520999
1625748380,579.517416462457,1,300.530942313418,579.517416462457,300.530942313418,300.530942313418,300.530942313418
1625748385,42.0642951043829,1,14.003324244856,42.0642951043829,14.003324244856,14.003324244856,14.003324244856
1625748390,36.1273066146149,1,570.205694953515,36.1273066146149,570.205694953515,570.205694953515,570.205694953515
1625748396,274.312499410553,1,25.2825978708681,274.312499410553,25.2825978708681,25.2825978708681,25.2825978708681
1625748401,812.874658167806,1,846.701928208579,812.874658167806,846.701928208579,846.701928208579,846.701928208579
1625748406,852.914928809314,1,188.230816290509,852.914928809314,188.230816290509,188.230816290509,188.230816290509
1625748411,419.694597032464,1,696.290229621883,419.694597032464,696.290229621883,696.290229621883,696.290229621883
1625748416,237.813015731018,1,920.050563502648,237.813015731018,920.050563502648,920.050563502648,920.050563502648
1625748420,129.217058755034,1,839.536144095517,129.217058755034,839.536144095517,839.536144095517,839.536144095517
1625748425,672.933306172518,1,171.8373211373,672.933306172518,171.8373211373,171.8373211373,171.8373211373
1625748430,235.722293910511,1,974.698919808771,235.722293910511,974.698919808771,974.698919808771,974.698919808771
1625748435,699.481526681462,1,721.738677593132,699.481526681462,721.738677593132,721.738677593132,721.738677593132
1625748440,615.019647897992,1,279.617162602148,615.019647897992,279.617162602148,279.617162602148,279.617162602148
1625748445,472.794475388093,1,104.448269179634,472.794475388093,104.448269179634,104.448269179634,104.448269179634
1625748450,359.211374456344,1,964.087990058521,359.211374456344,964.087990058521,964.087990058521,964.087990058521
1625748455,992.170533177041,1,74.7691164578341,992.170533177041,74.7691164578341,74.7691164578341,74.7691164578341
1625748460,593.346323129325,1,836.196133696685,593.346323129325,836.196133696685,836.196133696685,836.196133696685
1625748465,910.415633623355,1,716.53200583609,910.415633623355,716.53200583609,716.53200583609,716.53200583609
1625748470,827.644923798296,1,958.312197287743,827.644923798296,958.312197287743,958.312197287743,958.312197287743
1625748476,985.109142562222,1,488.318467241566,985.109142562222,488.318467241566,488.318467241566,488.318467241566
1625748481,586.829291715822,1,606.437493521068,586.829291715822,606.437493521068,606.437493521068,606.437493521068
1625748486,858.414577149712,1,156.911834612848,858.414577149712,156.911834612848,156.911834612848,156.911834612848
1625748491,205.281813111293,1,243.235506961248,205.281813111293,243.235506961248,243.235506961248,243.235506961248
1625748496,113.860671381459,1,174.002047668928,113.860671381459,174.002047668928,174.002047668928,174.002047668928
1625748501,842.073597328182,1,481.587993174238,842.073597328182,481.587993174238,481.587993174238,481.587993174238
1625748506,129.750321778968,1,270.348246897057,129.750321778968,270.348246897057,270.348246897057,270.348246897057
1625748511,102.762759149046,1,791.107383836935,102.762759149046,791.107383836935,791.107383836935,791.107383836935
1625748516,318.19431593207,1,996.424562291984,318.19431593207,996.424562291984,996.424562291984,996.424562291984
1625748520,445.302536415593,1,302.10586752086,445.302536415593,302.10586752086,302.10586752086,302.10586752086
1625748525,860.316473120262,1,454.738798186973,860.316473120262,454.738798186973,454.738798186973,454.738798186973
1625748530,476.083023033721,1,635.577514072939,476.083023033721,635.577514072939,635.577514072939,635.577514072939
1625748535,991.661419448344,1,324.835805435537,991.661419448344,324.835805435537,324.835805435537,324.835805435537
1625748540,630.348768671204,1,457.420955670042,630.348768671204,457.420955670042,457.420955670042,457.420955670042
1625748545,492.609882112969,1,458.927892266237,492.609882112969,458.927892266237,458.927892266237,458.927892266237
1625748551,790.899529956965,1,972.179154241384,790.899529956965,972.179154241384,972.179154241384,972.179154241384
1625748556,47.6427806515048,1,258.699943562862,47.6427806515048,258.699943562862,258.699943562862,258.699943562862
1625748561,482.634722887549,1,965.878129287448,482.634722887549,965.878129287448,965.878129287448,965.878129287448
1625748566,71.1982227425818,1,869.814043735332,71.1982227425818,869.814043735332,869.814043735332,869.814043735332
1625748571,131.304593020275,1,237.119207275791,131.304593020275,237.119207275791,237.119207275791,237.119207275791
1625748576,988.860961038409,1,40.8079770198468,988.860961038409,40.8079770198468,40.8079770198468,40.8079770198468
1625748581,876.575432624477,1,356.550429558544,876.575432624477,356.550429558544,356.550429558544,356.550429558544
1625748586,608.562163949113,1,581.388258643804,608.562163949113,581.388258643804,581.388258643804,581.388258643804
1625748591,856.612452090896,1,31.4710340527402,856.612452090896,31.4710340527402,31.4710340527402,31.4710340527402
1625748596,430.827021789233,1,468.632297929798,430.827021789233,468.632297929798,468.632297929798,468.632297929798
1625748601,148.875417306786,1,866.989821817975,148.875417306786,866.989821817975,866.989821817975,866.989821817975
1625748606,608.988973450518,1,238.531096995876,608.988973450518,238.531096995876,238.531096995876,238.531096995876
1625748610,465.368566777368,1,778.373773161376,465.368566777368,778.373773161376,778.373773161376,778.373773161376
1625748615,874.418623568086,1,767.943627200786,874.418623568086,767.943627200786,767.943627200786,767.943627200786
1625748621,706.48088880873,1,569.617723611412,706.48088880873,569.617723611412,569.617723611412,569.617723611412
1625748626,448.54625214884,1,504.842855826634,448.54625214884,504.842855826634,504.842855826634,504.842855826634
1625748631,912.706357639961,1,427.599634952429,912.706357639961,427.599634952429,427.599634952429,427.599634952429
1625748636,648.762258282385,1,702.280020760022,648.762258282385,702.280020760022,702.280020760022,702.280020760022
1625748641,495.487101587883,1,44.3389189307312,495.487101587883,44.3389189307312,44.3389189307312,44.3389189307312
1625748646,200.765712859815,1,16.4753259132791,200.765712859815,16.4753259132791,16.4753259132791,16.4753259132791
1625748651,745.339248941066,1,354.858736018806,745.339248941066,354.858736018806,354.858736018806,354.858736018806
1625748656,852.819665399663,1,657.678704227448,852.819665399663,657.678704227448,657.678704227448,657.678704227448
1625748661,16.0900876582818,1,126.096264560631,16.0900876582818,126.096264560631,126.096264560631,126.096264560631
1625748666,670.518976423617,1,52.8797357861118,670.518976423617,52.8797357861118,52.8797357861118,52.8797357861118
1625748671,67.890871777516,1,842.46848886008,67.890871777516,842.46848886008,842.46848886008,842.46848886008
1625748676,812.554117252763,1,64.1510225339799,812.554117252763,64.1510225339799,64.1510225339799,64.1510225339799
1625748681,358.710970136635,1,73.4659986043813,358.710970136635,73.4659986043813,73.4659986043813,73.4659986043813
1625748686,852.668399170117,1,280.580257060591,852.668399170117,280.580257060591,280.580257060591,280.580257060591
1625748691,534.929398129175,1,173.522625222011,534.929398129175,173.522625222011,173.522625222011,173.522625222011
1625748696,40.2800674944653,1,793.702010030455,40.2800674944653,793.702010030455,793.702010030455,793.702010030455
1625748702,557.709873482367,1,228.026011137993,557.709873482367,228.026011137993,228.026011137993,228.026011137993
1625748706,767.427890476291,1,407.528427829369,767.427890476291,407.528427829369,407.528427829369,407.528427829369
1625748711,274.987008903405,1,423.452761113426,274.987008903405,423.452761113426,423.452761113426,423.452761113426
1625748716,933.774667502678,1,109.265540352095,933.774667502678,109.265540352095,109.265540352095,109.265540352095
1625748721,411.646128359112,1,864.11310115113,411.646128359112,864.11310115113,864.11310115113,864.11310115113
1625748726,640.969992946639,1,223.288105501733,640.969992946639,223.288105501733,223.288105501733,223.288105501733
1625748731,896.008667558061,1,490.882917379385,896.008667558061,490.882917379385,490.882917379385,490.882917379385
1625748736,484.957872255436,1,329.746832943906,484.957872255436,329.746832943906,329.746832943906,329.746832943906
1625748741,802.829709492984,1,464.716937929246,802.829709492984,464.716937929246,464.716937929246,464.716937929246
1625748746,697.66729815673,1,294.247140173202,697.66729815673,294.247140173202,294.247140173202,294.247140173202
1625748751,496.089132416061,1,773.935798945594,496.089132416061,773.935798945594,773.935798945594,773.935798945594
1625748756,81.4229469974204,1,623.434397168691,81.4229469974204,623.434397168691,623.434397168691,623.434397168691
1625748761,463.948521915801,1,101.64226663397,463.948521915801,101.64226663397,101.64226663397,101.64226663397
1625748766,409.45748504168,1,533.246170484406,409.45748504168,533.246170484406,533.246170484406,533.246170484406
1625748772,909.020813133128,1,168.656717973885,909.020813133128,168.656717973885,168.656717973885,168.656717973885
1625748777,78.8269007549629,1,245.363493927417,78.8269007549629,245.363493927417,245.363493927417,245.363493927417
1625748782,85.8451634956176,1,946.703077053984,85.8451634956176,946.703077053984,946.703077053984,946.703077053984
1625748787,908.173341298181,1,969.461003014363,908.173341298181,969.461003014363,969.461003014363,969.461003014363
1625748792,251.089030854042,1,742.979324577213,251.089030854042,742.979324577213,742.979324577213,742.979324577213
1625748796,198.126107965522,1,93.783797692481,198.126107965522,93.783797692481,93.783797692481,93.783797692481
1625748801,638.055467497946,1,195.595420215725,638.055467497946,195.595420215725,195.595420215725,195.595420215725
1625748806,408.28012344955,1,307.069948415556,408.28012344955,307.069948415556,307.069948415556,307.069948415556
1625748811,203.715954228589,1,522.665397627182,203.715954228589,522.665397627182,522.665397627182,522.665397627182
1625748816,958.869487931854,1,676.704210014714,958.869487931854,676.704210014714,676.704210014714,676.704210014714
1625748821,782.510451565688,1,847.22846039612,782.510451565688,847.22846039612,847.22846039612,847.22846039612
1625748826,910.314569957399,1,280.182966370232,910.314569957399,280.182966370232,280.182966370232,280.182966370232
1625748831,365.967719482434,1,314.907774663855,365.967719482434,314.907774663855,314.907774663855,314.907774663855
1625748836,298.237739106956,1,451.557902629925,298.237739106956,451.557902629925,451.557902629925,451.557902629925
1625748841,300.842628203932,1,848.67635398088,300.842628203932,848.67635398088,848.67635398088,848.67635398088
1625748847,159.421328735868,1,386.70459315721,159.421328735868,386.70459315721,386.70459315721,386.70459315721
1625748852,441.603788667266,1,390.79441674793,441.603788667266,390.79441674793,390.79441674793,390.79441674793
1625748857,245.244193613196,1,29.3512652079576,245.244193613196,29.3512652079576,29.3512652079576,29.3512652079576
1625748862,527.02607253792,1,89.5456680850751,527.02607253792,89.5456680850751,89.5456680850751,89.5456680850751
1625748867,818.734121483699,1,315.248388543891,818.734121483699,315.248388543891,315.248388543891,315.248388543891
1625748872,987.261772217762,1,149.588766779566,987.261772217762,149.588766779566,149.588766779566,149.588766779566
1625748877,20.4890340550137,1,919.230530981175,20.4890340550137,919.230530981175,919.230530981175,919.230530981175
1625748881,879.619207435258,1,609.436630380114,879.619207435258,609.436630380114,609.436630380114,609.436630380114
1625748886,83.9503145702973,1,266.915433533805,83.9503145702973,266.915433533805,266.915433533805,266.915433533805
1625748891,941.534441996823,1,595.78945684022,941.534441996823,595.78945684022,595.78945684022,595.78945684022
1625748896,214.084942680459,1,330.220078808775,214.084942680459,330.220078808775,330.220078808775,330.220078808775
1625748901,721.668195709927,1,168.308989054184,721.668195709927,168.308989054184,168.308989054184,168.308989054184
1625748906,513.299847183604,1,417.694786926575,513.299847183604,417.694786926575,417.694786926575,417.694786926575
1625748911,179.110292155738,1,574.19044054619,179.110292155738,574.19044054619,574.19044054619,574.19044054619
1625748917,757.849894573219,1,43.9572395154992,757.849894573219,43.9572395154992,43.9572395154992,43.9572395154992
1625748922,941.367749904535,1,21.9459993763251,941.367749904535,21.9459993763251,21.9459993763251,21.9459993763251
1625748927,676.209731640295,1,967.439617673078,676.209731640295,967.439617673078,967.439617673078,967.439617673078
1625748932,889.81294943071,1,228.670308299107,889.81294943071,228.670308299107,228.670308299107,228.670308299107
1625748937,252.587723598954,1,525.568019844155,252.587723598954,525.568019844155,525.568019844155,525.568019844155
1625748942,842.865529113418,1,343.342906827042,842.865529113418,343.342906827042,343.342906827042,343.342906827042
1625748947,334.318580061458,1,577.817570924685,334.318580061458,577.817570924685,577.817570924685,577.817570924685
1625748952,669.288409174096,1,77.1971847026408,669.288409174096,77.1971847026408,77.1971847026408,77.1971847026408
1625748957,837.255421566197,1,249.398942871394,837.255421566197,249.398942871394,249.398942871394,249.398942871394
1625748962,164.134897369766,1,235.729281101922,164.134897369766,235.729281101922,235.729281101922,235.729281101922
1625748967,260.095552640639,1,514.329124685049,260.095552640639,514.329124685049,514.329124685049,514.329124685049
1625748971,826.253670570632,1,428.543804332647,826.253670570632,428.543804332647,428.543804332647,428.543804332647
1625748976,194.041142167804,1,682.14059483107,194.041142167804,682.14059483107,682.14059483107,682.14059483107
1625748982,297.630457414173,1,694.067268157772,297.630457414173,694.067268157772,694.067268157772,694.067268157772
1625748987,471.170830248611,1,476.433653407426,471.170830248611,476.433653407426,476.433653407426,476.433653407426
1625748992,560.634120679976,1,605.464832999966,560.634120679976,605.464832999966,605.464832999966,605.464832999966
1625748997,471.854547109725,1,487.948286155355,471.854547109725,487.948286155355,487.948286155355,487.948286155355
1625749002,79.4792567193404,1,189.250343359098,79.4792567193404,189.250343359098,189.250343359098,189.250343359098
1625749007,612.585687979663,1,925.017399565699,612.585687979663,925.017399565699,925.017399565699,925.017399565699
1625749012,347.580910950275,1,584.596632439135,347.580910950275,584.596632439135,584.596632439135,584.596632439135
1625749017,880.457086369412,1,298.486028901354,880.457086369412,298.486028901354,298.486028901354,298.486028901354
1625749022,834.250169343614,1,772.860600184584,834.250169343614,772.860600184584,772.860600184584,772.860600184584
1625749027,454.522094150974,1,697.88360400007,454.522094150974,697.88360400007,697.88360400007,697.88360400007
1625749032,74.2742969188835,1,215.096788062296,74.2742969188835,215.096788062296,215.096788062296,215.096788062296
1625749037,458.436715064291,1,825.390238958337,458.436715064291,825.390238958337,825.390238958337,825.390238958337
1625749042,714.882556658635,1,730.224790496729,714.882556658635,730.224790496729,730.224790496729,730.224790496729
1625749047,989.673125213855,1,841.639948687414,989.673125213855,841.639948687414,841.639948687414,841.639948687414
1625749053,219.581923857251,1,136.049871872512,219.581923857251,136.049871872512,136.049871872512,136.049871872512
1625749058,50.4577023180354,1,183.469547155713,50.4577023180354,183.469547155713,183.469547155713,183.469547155713
1625749062,761.144556272556,1,845.642509039511,761.144556272556,845.642509039511,845.642509039511,845.642509039511
1625749067,412.267145883929,1,882.303771232332,412.267145883929,882.303771232332,882.303771232332,882.303771232332
1625749072,641.056316737418,1,876.922014538472,641.056316737418,876.922014538472,876.922014538472,876.922014538472
1625749077,842.693296422168,1,40.0279662016718,842.693296422168,40.0279662016718,40.0279662016718,40.0279662016718
1625749082,515.03063060229,1,286.042611393783,515.03063060229,286.042611393783,286.042611393783,286.042611393783
1625749087,339.860312819757,1,207.140980399438,339.860312819757,207.140980399438,207.140980399438,207.140980399438
1625749092,339.418737836349,1,395.856110876402,339.418737836349,395.856110876402,395.856110876402,395.856110876402
1625749097,900.07501914283,1,609.018577434091,900.07501914283,609.018577434091,609.018577434091,609.018577434091
1625749102,477.796624181693,1,957.956692628915,477.796624181693,957.956692628915,957.956692628915,957.956692628915
1625749107,999.363400166845,1,836.699938387093,999.363400166845,836.699938387093,836.699938387093,836.699938387093
1625749112,907.591550097549,1,487.356532047821,907.591550097549,487.356532047821,487.356532047821,487.356532047821
1625749117,24.9694755889813,1,568.305198862322,24.9694755889813,568.305198862322,568.305198862322,568.305198862322
1625749122,170.870036944584,1,947.581680376579,170.870036944584,947.581680376579,947.581680376579,947.581680376579
1625749128,740.370663271216,1,628.696659068413,740.370663271216,628.696659068413,628.696659068413,628.696659068413
1625749133,239.504782165365,1,73.9203141168971,239.504782165365,73.9203141168971,73.9203141168971,73.9203141168971
1625749138,914.119415354408,1,694.130263327646,914.119415354408,694.130263327646,694.130263327646,694.130263327646
1625749143,71.6620590783623,1,314.835567582874,71.6620590783623,314.835567582874,314.835567582874,314.835567582874
1625749148,161.70979720258,1,874.353217352665,161.70979720258,874.353217352665,874.353217352665,874.353217352665
1625749153,473.316743452707,1,385.429311991966,473.316743452707,385.429311991966,385.429311991966,385.429311991966
1625749157,29.1632713980303,1,378.95662937581,29.1632713980303,378.95662937581,378.95662937581,378.95662937581
1625749162,235.347010774169,1,79.6940219014701,235.347010774169,79.6940219014701,79.6940219014701,79.6940219014701
1625749167,341.23379917336,1,322.986587695665,341.23379917336,322.986587695665,322.986587695665,322.986587695665
1625749172,74.3527482560326,1,425.626150911306,74.3527482560326,425.626150911306,425.626150911306,425.626150911306
1625749177,815.773078265747,1,227.17236705853,815.773078265747,227.17236705853,227.17236705853,227.17236705853
1625749182,984.964038291452,1,712.728005835146,984.964038291452,712.728005835146,712.728005835146,712.728005835146
1625749187,144.227201856659,1,902.089931588331,144.227201856659,902.089931588331,902.089931588331,902.089931588331
1625749192,424.979904263074,1,926.754007570445,424.979904263074,926.754007570445,926.754007570445,926.754007570445
1625749197,907.42770472982,1,607.717085380122,907.42770472982,607.717085380122,607.717085380122,607.717085380122
1625749202,654.734684865466,1,821.645188937873,654.734684865466,821.645188937873,821.645188937873,821.645188937873
1625749207,352.400290761485,1,787.844735641833,352.400290761485,787.844735641833,787.844735641833,787.844735641833
1625749213,281.799994547437,1,201.448544901081,281.799994547437,201.448544901081,201.448544901081,201.448544901081
1625749218,732.06498429262,1,383.508869096338,732.06498429262,383.508869096338,383.508869096338,383.508869096338
1625749223,5.27942850508223,1,11.7711882823911,5.27942850508223,11.7711882823911,11.7711882823911,11.7711882823911
1625749228,403.296909222551,1,24.9462595615748,403.296909222551,24.9462595615748,24.9462595615748,24.9462595615748
1625749233,984.956733309778,1,915.227815952818,984.956733309778,915.227815952818,915.227815952818,915.227815952818
1625749238,503.332426357779,1,34.6214908866782,503.332426357779,34.6214908866782,34.6214908866782,34.6214908866782
1625749243,594.454923835698,1,90.7889862582023,594.454923835698,90.7889862582023,90.7889862582023,90.7889862582023
1625749248,859.042784187717,1,594.820972110074,859.042784187717,594.820972110074,594.820972110074,594.820972110074
1625749252,360.017493260195,1,823.433999303928,360.017493260195,823.433999303928,823.433999303928,823.433999303928
1625749257,922.883350538718,1,45.4815602042564,922.883350538718,45.4815602042564,45.4815602042564,45.4815602042564
1625749262,83.8229174483446,1,886.688138039584,83.8229174483446,886.688138039584,886.688138039584,886.688138039584
1625749267,333.713077524375,1,687.759531327791,333.713077524375,687.759531327791,687.759531327791,687.759531327791
1625749272,839.803746599933,1,943.238521965419,839.803746599933,943.238521965419,943.238521965419,943.238521965419
1625749277,46.1411670699149,1,735.925809748102,46.1411670699149,735.925809748102,735.925809748102,735.925809748102
1625749283,188.301148884103,1,952.757970526029,188.301148884103,952.757970526029,952.757970526029,952.757970526029
1625749288,500.199067737948,1,947.184429369034,500.199067737948,947.184429369034,947.184429369034,947.184429369034
1625749293,451.708753238646,1,464.329823471765,451.708753238646,464.329823471765,464.329823471765,464.329823471765
1625749298,671.181973731914,1,681.778761420439,671.181973731914,681.778761420439,681.778761420439,681.778761420439
1625749303,735.334974232566,1,344.591709772292,735.334974232566,344.591709772292,344.591709772292,344.591709772292
1625749308,970.30580710333,1,623.216569631253,970.30580710333,623.216569631253,623.216569631253,623.216569631253
1625749313,965.454575106499,1,941.161178707621,965.454575106499,941.161178707621,941.161178707621,941.161178707621
1625749318,298.861033114724,1,492.681464796643,298.861033114724,492.681464796643,492.681464796643,492.681464796643
1625749323,89.9681766273456,1,471.451503903584,89.9681766273456,471.451503903584,471.451503903584,471.451503903584
1625749328,295.913938149011,1,897.900161840613,295.913938149011,897.900161840613,897.900161840613,897.900161840613
1625749333,676.905052525463,1,955.143449811084,676.905052525463,955.143449811084,955.143449811084,955.143449811084
1625749338,182.036667687169,1,993.22266883329,182.036667687169,993.22266883329,993.22266883329,993.22266883329
1625749343,23.4801480004839,1,747.976843491913,23.4801480004839,747.976843491913,747.976843491913,747.976843491913
1625749347,74.3906342851151,1,125.891273671941,74.3906342851151,125.891273671941,125.891273671941,125.891273671941
1625749352,15.4654872773636,1,486.925556412167,15.4654872773636,486.925556412167,486.925556412167,486.925556412167
1625749358,232.720120779831,1,787.993315764255,232.720120779831,787.993315764255,787.993315764255,787.993315764255
1625749363,955.795531404065,1,402.102247555349,955.795531404065,402.102247555349,402.102247555349,402.102247555349
1625749368,158.035689840079,1,372.110019559903,158.035689840079,372.110019559903,372.110019559903,372.110019559903
